Unnamed: 0,Year,Month,Day,Hour,Minute,Sensor,Orbit,Latitude,Longitude,Optical_Depth_047,Optical_Depth_055
1628670,2023,3,5,6,10,Terra,2,28.683332443237305,77.2268295288086,0.429,0.328
1628671,2023,3,5,6,10,Terra,2,28.683332443237305,77.21733093261719,0.411,0.315
1628672,2023,3,5,6,10,Terra,2,28.683332443237305,77.20783233642578,0.361,0.275
1628673,2023,3,5,6,10,Terra,2,28.683332443237305,77.19832611083984,0.372,0.283
1628674,2023,3,5,6,10,Terra,2,28.683332443237305,77.18882751464844,0.35,0.266
1628675,2023,3,5,6,10,Terra,2,28.683332443237305,77.17932891845703,0.362,0.275
1628676,2023,3,5,6,10,Terra,2,28.683332443237305,77.16983032226562,0.371,0.282
1628677,2023,3,5,6,10,Terra,2,28.683332443237305,77.16033172607422,0.387,0.294
1628678,2023,3,5,6,10,Terra,2,28.683332443237305,77.15083312988281,0.433,0.331
1628679,2023,3,5,6,10,Terra,2,28.683332443237305,77.1413345336914,0.37,0.282
1628680,2023,3,5,6,10,Terra,2,28.683332443237305,77.1318359375,0.375,0.285
1628681,2023,3,5,6,10,Terra,2,28.683332443237305,77.1223373413086,0.355,0.27
1629870,2023,3,5,6,10,Terra,2,28.674999237060547,77.2206802368164,0.312,0.237
1629871,2023,3,5,6,10,Terra,2,28.674999237060547,77.211181640625,0.38,0.289
1629872,2023,3,5,6,10,Terra,2,28.674999237060547,77.2016830444336,0.386,0.294
1629873,2023,3,5,6,10,Terra,2,28.674999237060547,77.19219207763672,0.38,0.289
1629874,2023,3,5,6,10,Terra,2,28.674999237060547,77.18269348144531,0.368,0.28
1629875,2023,3,5,6,10,Terra,2,28.674999237060547,77.1731948852539,0.428,0.327
1629876,2023,3,5,6,10,Terra,2,28.674999237060547,77.1636962890625,0.379,0.288
1629877,2023,3,5,6,10,Terra,2,28.674999237060547,77.1541976928711,0.384,0.292
1629878,2023,3,5,6,10,Terra,2,28.674999237060547,77.14469909667969,0.375,0.286
1629879,2023,3,5,6,10,Terra,2,28.674999237060547,77.13520050048828,0.354,0.269
1629880,2023,3,5,6,10,Terra,2,28.674999237060547,77.12570190429688,0.352,0.268
1631069,2023,3,5,6,10,Terra,2,28.66666603088379,77.22403717041016,0.373,0.284
1631070,2023,3,5,6,10,Terra,2,28.66666603088379,77.21453857421875,0.401,0.307
1631071,2023,3,5,6,10,Terra,2,28.66666603088379,77.20504760742188,0.388,0.295
1631072,2023,3,5,6,10,Terra,2,28.66666603088379,77.19554901123047,0.379,0.288
1631073,2023,3,5,6,10,Terra,2,28.66666603088379,77.18605041503906,0.466,0.357
1631074,2023,3,5,6,10,Terra,2,28.66666603088379,77.17655181884766,0.425,0.325
1631075,2023,3,5,6,10,Terra,2,28.66666603088379,77.16705322265625,0.443,0.339
