Unnamed: 0,Year,Month,Day,Hour,Minute,Sensor,Orbit,Latitude,Longitude,Optical_Depth_047,Optical_Depth_055
4508670,2022,12,26,9,5,Aqua,4,28.683332443237305,77.2268295288086,0.325,0.247
4508671,2022,12,26,9,5,Aqua,4,28.683332443237305,77.21733093261719,0.316,0.24
4508672,2022,12,26,9,5,Aqua,4,28.683332443237305,77.20783233642578,0.311,0.237
4508673,2022,12,26,9,5,Aqua,4,28.683332443237305,77.19832611083984,0.316,0.24
4508674,2022,12,26,9,5,Aqua,4,28.683332443237305,77.18882751464844,0.308,0.234
4508675,2022,12,26,9,5,Aqua,4,28.683332443237305,77.17932891845703,0.307,0.234
4508676,2022,12,26,9,5,Aqua,4,28.683332443237305,77.16983032226562,0.288,0.218
4508677,2022,12,26,9,5,Aqua,4,28.683332443237305,77.16033172607422,0.275,0.208
4508678,2022,12,26,9,5,Aqua,4,28.683332443237305,77.15083312988281,0.238,0.18
4508679,2022,12,26,9,5,Aqua,4,28.683332443237305,77.1413345336914,0.217,0.164
4508680,2022,12,26,9,5,Aqua,4,28.683332443237305,77.1318359375,0.205,0.155
4508681,2022,12,26,9,5,Aqua,4,28.683332443237305,77.1223373413086,0.229,0.173
4509870,2022,12,26,9,5,Aqua,4,28.674999237060547,77.2206802368164,0.343,0.261
4509871,2022,12,26,9,5,Aqua,4,28.674999237060547,77.211181640625,0.328,0.25
4509872,2022,12,26,9,5,Aqua,4,28.674999237060547,77.2016830444336,0.32,0.243
4509873,2022,12,26,9,5,Aqua,4,28.674999237060547,77.19219207763672,0.322,0.245
4509874,2022,12,26,9,5,Aqua,4,28.674999237060547,77.18269348144531,0.301,0.229
4509875,2022,12,26,9,5,Aqua,4,28.674999237060547,77.1731948852539,0.302,0.229
4509876,2022,12,26,9,5,Aqua,4,28.674999237060547,77.1636962890625,0.288,0.218
4509877,2022,12,26,9,5,Aqua,4,28.674999237060547,77.1541976928711,0.299,0.226
4509878,2022,12,26,9,5,Aqua,4,28.674999237060547,77.14469909667969,0.273,0.206
4509879,2022,12,26,9,5,Aqua,4,28.674999237060547,77.13520050048828,0.253,0.191
4509880,2022,12,26,9,5,Aqua,4,28.674999237060547,77.12570190429688,0.244,0.184
4511069,2022,12,26,9,5,Aqua,4,28.66666603088379,77.22403717041016,0.375,0.285
4511070,2022,12,26,9,5,Aqua,4,28.66666603088379,77.21453857421875,0.358,0.272
4511071,2022,12,26,9,5,Aqua,4,28.66666603088379,77.20504760742188,0.337,0.256
4511072,2022,12,26,9,5,Aqua,4,28.66666603088379,77.19554901123047,0.321,0.244
4511073,2022,12,26,9,5,Aqua,4,28.66666603088379,77.18605041503906,0.318,0.242
4511074,2022,12,26,9,5,Aqua,4,28.66666603088379,77.17655181884766,0.296,0.224
4511075,2022,12,26,9,5,Aqua,4,28.66666603088379,77.16705322265625,0.298,0.225
4511076,2022,12,26,9,5,Aqua,4,28.66666603088379,77.15755462646484,0.285,0.215
4511077,2022,12,26,9,5,Aqua,4,28.66666603088379,77.14805603027344,0.3,0.228
4511078,2022,12,26,9,5,Aqua,4,28.66666603088379,77.13856506347656,0.298,0.225
4511079,2022,12,26,9,5,Aqua,4,28.66666603088379,77.12906646728516,0.283,0.214
4512268,2022,12,26,9,5,Aqua,4,28.65833282470703,77.2273941040039,0.326,0.248
4512269,2022,12,26,9,5,Aqua,4,28.65833282470703,77.21790313720703,0.309,0.235
4512270,2022,12,26,9,5,Aqua,4,28.65833282470703,77.20840454101562,0.329,0.25
