Unnamed: 0,Year,Month,Day,Hour,Minute,Sensor,Orbit,Latitude,Longitude,Optical_Depth_047,Optical_Depth_055
188670,2022,11,9,5,10,Terra,1,28.683332443237305,77.2268295288086,1.05,0.833
188671,2022,11,9,5,10,Terra,1,28.683332443237305,77.21733093261719,1.061,0.842
188672,2022,11,9,5,10,Terra,1,28.683332443237305,77.20783233642578,1.078,0.855
188673,2022,11,9,5,10,Terra,1,28.683332443237305,77.19832611083984,1.085,0.861
188674,2022,11,9,5,10,Terra,1,28.683332443237305,77.18882751464844,1.098,0.871
189870,2022,11,9,5,10,Terra,1,28.674999237060547,77.2206802368164,1.031,0.8180000000000001
189871,2022,11,9,5,10,Terra,1,28.674999237060547,77.211181640625,1.033,0.8200000000000001
189872,2022,11,9,5,10,Terra,1,28.674999237060547,77.2016830444336,1.049,0.8320000000000001
189873,2022,11,9,5,10,Terra,1,28.674999237060547,77.19219207763672,1.062,0.843
189874,2022,11,9,5,10,Terra,1,28.674999237060547,77.18269348144531,1.089,0.864
191069,2022,11,9,5,10,Terra,1,28.66666603088379,77.22403717041016,1.076,0.854
191070,2022,11,9,5,10,Terra,1,28.66666603088379,77.21453857421875,1.087,0.862
191071,2022,11,9,5,10,Terra,1,28.66666603088379,77.20504760742188,1.073,0.851
191072,2022,11,9,5,10,Terra,1,28.66666603088379,77.19554901123047,1.063,0.843
191073,2022,11,9,5,10,Terra,1,28.66666603088379,77.18605041503906,1.063,0.844
191074,2022,11,9,5,10,Terra,1,28.66666603088379,77.17655181884766,1.085,0.861
192268,2022,11,9,5,10,Terra,1,28.65833282470703,77.2273941040039,1.08,0.857
192269,2022,11,9,5,10,Terra,1,28.65833282470703,77.21790313720703,1.108,0.879
192270,2022,11,9,5,10,Terra,1,28.65833282470703,77.20840454101562,1.13,0.896
192271,2022,11,9,5,10,Terra,1,28.65833282470703,77.19890594482422,1.126,0.894
192272,2022,11,9,5,10,Terra,1,28.65833282470703,77.18940734863281,1.098,0.871
192273,2022,11,9,5,10,Terra,1,28.65833282470703,77.17991638183594,1.086,0.862
