Unnamed: 0,Year,Month,Day,Hour,Minute,Sensor,Orbit,Latitude,Longitude,Optical_Depth_047,Optical_Depth_055
188670,2022,10,3,5,35,Terra,1,28.683332443237305,77.2268295288086,0.043,0.032
188671,2022,10,3,5,35,Terra,1,28.683332443237305,77.21733093261719,0.08,0.06
188672,2022,10,3,5,35,Terra,1,28.683332443237305,77.20783233642578,0.133,0.1
188673,2022,10,3,5,35,Terra,1,28.683332443237305,77.19832611083984,0.21,0.159
188674,2022,10,3,5,35,Terra,1,28.683332443237305,77.18882751464844,0.231,0.175
188675,2022,10,3,5,35,Terra,1,28.683332443237305,77.17932891845703,0.238,0.18
188676,2022,10,3,5,35,Terra,1,28.683332443237305,77.16983032226562,0.242,0.183
188677,2022,10,3,5,35,Terra,1,28.683332443237305,77.16033172607422,0.234,0.177
188678,2022,10,3,5,35,Terra,1,28.683332443237305,77.15083312988281,0.216,0.163
188679,2022,10,3,5,35,Terra,1,28.683332443237305,77.1413345336914,0.176,0.132
188680,2022,10,3,5,35,Terra,1,28.683332443237305,77.1318359375,0.15,0.113
188681,2022,10,3,5,35,Terra,1,28.683332443237305,77.1223373413086,0.129,0.097
189871,2022,10,3,5,35,Terra,1,28.674999237060547,77.211181640625,0.101,0.076
189872,2022,10,3,5,35,Terra,1,28.674999237060547,77.2016830444336,0.136,0.102
189873,2022,10,3,5,35,Terra,1,28.674999237060547,77.19219207763672,0.202,0.153
189874,2022,10,3,5,35,Terra,1,28.674999237060547,77.18269348144531,0.243,0.184
189875,2022,10,3,5,35,Terra,1,28.674999237060547,77.1731948852539,0.265,0.2
189876,2022,10,3,5,35,Terra,1,28.674999237060547,77.1636962890625,0.256,0.193
189877,2022,10,3,5,35,Terra,1,28.674999237060547,77.1541976928711,0.23,0.174
189878,2022,10,3,5,35,Terra,1,28.674999237060547,77.14469909667969,0.222,0.168
189879,2022,10,3,5,35,Terra,1,28.674999237060547,77.13520050048828,0.182,0.137
189880,2022,10,3,5,35,Terra,1,28.674999237060547,77.12570190429688,0.151,0.114
191069,2022,10,3,5,35,Terra,1,28.66666603088379,77.22403717041016,0.125,0.094
191070,2022,10,3,5,35,Terra,1,28.66666603088379,77.21453857421875,0.154,0.116
191071,2022,10,3,5,35,Terra,1,28.66666603088379,77.20504760742188,0.153,0.115
191072,2022,10,3,5,35,Terra,1,28.66666603088379,77.19554901123047,0.146,0.11
191073,2022,10,3,5,35,Terra,1,28.66666603088379,77.18605041503906,0.139,0.104
191074,2022,10,3,5,35,Terra,1,28.66666603088379,77.17655181884766,0.184,0.138
191075,2022,10,3,5,35,Terra,1,28.66666603088379,77.16705322265625,0.234,0.177
191076,2022,10,3,5,35,Terra,1,28.66666603088379,77.15755462646484,0.257,0.195
191077,2022,10,3,5,35,Terra,1,28.66666603088379,77.14805603027344,0.243,0.183
191078,2022,10,3,5,35,Terra,1,28.66666603088379,77.13856506347656,0.215,0.162
191079,2022,10,3,5,35,Terra,1,28.66666603088379,77.12906646728516,0.166,0.125
192268,2022,10,3,5,35,Terra,1,28.65833282470703,77.2273941040039,0.196,0.147
192269,2022,10,3,5,35,Terra,1,28.65833282470703,77.21790313720703,0.197,0.148
192271,2022,10,3,5,35,Terra,1,28.65833282470703,77.19890594482422,0.228,0.172
192272,2022,10,3,5,35,Terra,1,28.65833282470703,77.18940734863281,0.193,0.145
192273,2022,10,3,5,35,Terra,1,28.65833282470703,77.17991638183594,0.136,0.102
192274,2022,10,3,5,35,Terra,1,28.65833282470703,77.17041778564453,0.134,0.1
192275,2022,10,3,5,35,Terra,1,28.65833282470703,77.16091918945312,0.178,0.134
192276,2022,10,3,5,35,Terra,1,28.65833282470703,77.15142059326172,0.219,0.165
192277,2022,10,3,5,35,Terra,1,28.65833282470703,77.14192962646484,0.24,0.181
192278,2022,10,3,5,35,Terra,1,28.65833282470703,77.13243103027344,0.251,0.189
193468,2022,10,3,5,35,Terra,1,28.64999961853028,77.22126007080078,0.235,0.178
193469,2022,10,3,5,35,Terra,1,28.64999961853028,77.21176147460938,0.271,0.205
193470,2022,10,3,5,35,Terra,1,28.64999961853028,77.2022705078125,0.249,0.188
193471,2022,10,3,5,35,Terra,1,28.64999961853028,77.1927719116211,0.248,0.188
193472,2022,10,3,5,35,Terra,1,28.64999961853028,77.18327331542969,0.177,0.133
193473,2022,10,3,5,35,Terra,1,28.64999961853028,77.17378234863281,0.111,0.084
193474,2022,10,3,5,35,Terra,1,28.64999961853028,77.1642837524414,0.101,0.075
193475,2022,10,3,5,35,Terra,1,28.64999961853028,77.15478515625,0.14,0.105
193476,2022,10,3,5,35,Terra,1,28.64999961853028,77.14529418945312,0.197,0.148
193477,2022,10,3,5,35,Terra,1,28.64999961853028,77.13579559326172,0.212,0.16
193478,2022,10,3,5,35,Terra,1,28.64999961853028,77.12629699707031,0.251,0.189
194670,2022,10,3,5,35,Terra,1,28.64166641235352,77.19613647460938,0.243,0.183
194671,2022,10,3,5,35,Terra,1,28.64166641235352,77.18663787841797,0.234,0.177
194672,2022,10,3,5,35,Terra,1,28.64166641235352,77.17713928222656,0.167,0.126
194673,2022,10,3,5,35,Terra,1,28.64166641235352,77.16764831542969,0.14,0.105
194674,2022,10,3,5,35,Terra,1,28.64166641235352,77.15814971923828,0.12,0.09
194676,2022,10,3,5,35,Terra,1,28.64166641235352,77.13916015625,0.168,0.126
194677,2022,10,3,5,35,Terra,1,28.64166641235352,77.12966918945312,0.189,0.142
195866,2022,10,3,5,35,Terra,1,28.63333320617676,77.22798156738281,0.097,0.073
195867,2022,10,3,5,35,Terra,1,28.63333320617676,77.2184829711914,0.083,0.062
195868,2022,10,3,5,35,Terra,1,28.63333320617676,77.20899200439453,0.119,0.089
195869,2022,10,3,5,35,Terra,1,28.63333320617676,77.19949340820312,0.206,0.156
195870,2022,10,3,5,35,Terra,1,28.63333320617676,77.19000244140625,0.191,0.143
195871,2022,10,3,5,35,Terra,1,28.63333320617676,77.18051147460938,0.163,0.123
195872,2022,10,3,5,35,Terra,1,28.63333320617676,77.17101287841797,0.152,0.114
195873,2022,10,3,5,35,Terra,1,28.63333320617676,77.1615219116211,0.135,0.102
195874,2022,10,3,5,35,Terra,1,28.63333320617676,77.15202331542969,0.163,0.123
195876,2022,10,3,5,35,Terra,1,28.63333320617676,77.1330337524414,0.175,0.132
195877,2022,10,3,5,35,Terra,1,28.63333320617676,77.12354278564453,0.184,0.138
197066,2022,10,3,5,35,Terra,1,28.625,77.22184753417969,0.092,0.069
197067,2022,10,3,5,35,Terra,1,28.625,77.21235656738281,0.074,0.055
197068,2022,10,3,5,35,Terra,1,28.625,77.20286560058594,0.108,0.081
