Unnamed: 0,Year,Month,Day,Hour,Minute,Sensor,Orbit,Latitude,Longitude,Optical_Depth_047,Optical_Depth_055
188678,2023,3,13,5,5,Terra,1,28.683332443237305,77.15083312988281,0.681,0.526
188679,2023,3,13,5,5,Terra,1,28.683332443237305,77.1413345336914,0.682,0.527
188680,2023,3,13,5,5,Terra,1,28.683332443237305,77.1318359375,0.659,0.509
188681,2023,3,13,5,5,Terra,1,28.683332443237305,77.1223373413086,0.608,0.469
189879,2023,3,13,5,5,Terra,1,28.674999237060547,77.13520050048828,0.668,0.516
189880,2023,3,13,5,5,Terra,1,28.674999237060547,77.12570190429688,0.652,0.503
197066,2023,3,13,5,5,Terra,1,28.625,77.22184753417969,0.663,0.512
197067,2023,3,13,5,5,Terra,1,28.625,77.21235656738281,0.66,0.51
197068,2023,3,13,5,5,Terra,1,28.625,77.20286560058594,0.657,0.508
198265,2023,3,13,5,5,Terra,1,28.61666679382324,77.22521209716797,0.595,0.46
198266,2023,3,13,5,5,Terra,1,28.61666679382324,77.2157211303711,0.604,0.467
198267,2023,3,13,5,5,Terra,1,28.61666679382324,77.20623016357422,0.603,0.466
198268,2023,3,13,5,5,Terra,1,28.61666679382324,77.19673156738281,0.595,0.459
198269,2023,3,13,5,5,Terra,1,28.61666679382324,77.18724060058594,0.616,0.476
198270,2023,3,13,5,5,Terra,1,28.61666679382324,77.17774963378906,0.63,0.486
198275,2023,3,13,5,5,Terra,1,28.61666679382324,77.13028717041016,0.668,0.516
199464,2023,3,13,5,5,Terra,1,28.608333587646484,77.22857666015625,0.579,0.447
199465,2023,3,13,5,5,Terra,1,28.608333587646484,77.21908569335938,0.593,0.458
199466,2023,3,13,5,5,Terra,1,28.608333587646484,77.2095947265625,0.61,0.471
199467,2023,3,13,5,5,Terra,1,28.608333587646484,77.20010375976562,0.613,0.474
199468,2023,3,13,5,5,Terra,1,28.608333587646484,77.19061279296875,0.613,0.474
199469,2023,3,13,5,5,Terra,1,28.608333587646484,77.18111419677734,0.626,0.483
199470,2023,3,13,5,5,Terra,1,28.608333587646484,77.17162322998047,0.632,0.488
199471,2023,3,13,5,5,Terra,1,28.608333587646484,77.1621322631836,0.638,0.493
199472,2023,3,13,5,5,Terra,1,28.608333587646484,77.15264129638672,0.641,0.495
199473,2023,3,13,5,5,Terra,1,28.608333587646484,77.14315032958984,0.661,0.511
199474,2023,3,13,5,5,Terra,1,28.608333587646484,77.13365936279297,0.666,0.514
199475,2023,3,13,5,5,Terra,1,28.608333587646484,77.1241683959961,0.653,0.505
200664,2023,3,13,5,5,Terra,1,28.600000381469727,77.22245025634766,0.634,0.49
200665,2023,3,13,5,5,Terra,1,28.600000381469727,77.21295928955078,0.64,0.494
200666,2023,3,13,5,5,Terra,1,28.600000381469727,77.2034683227539,0.654,0.505
200667,2023,3,13,5,5,Terra,1,28.600000381469727,77.19397735595703,0.653,0.504
200668,2023,3,13,5,5,Terra,1,28.600000381469727,77.18448638916016,0.649,0.501
200669,2023,3,13,5,5,Terra,1,28.600000381469727,77.17499542236328,0.639,0.494
200670,2023,3,13,5,5,Terra,1,28.600000381469727,77.1655044555664,0.628,0.485
200671,2023,3,13,5,5,Terra,1,28.600000381469727,77.15601348876953,0.616,0.476
200672,2023,3,13,5,5,Terra,1,28.600000381469727,77.14652252197266,0.623,0.481
200673,2023,3,13,5,5,Terra,1,28.600000381469727,77.13703155517578,0.631,0.487
200674,2023,3,13,5,5,Terra,1,28.600000381469727,77.1275405883789,0.642,0.496
3068673,2023,3,13,7,55,Aqua,3,28.683332443237305,77.19832611083984,0.587,0.454
3068674,2023,3,13,7,55,Aqua,3,28.683332443237305,77.18882751464844,0.58,0.448
3068675,2023,3,13,7,55,Aqua,3,28.683332443237305,77.17932891845703,0.58,0.448
3069871,2023,3,13,7,55,Aqua,3,28.674999237060547,77.211181640625,0.5700000000000001,0.44
3069872,2023,3,13,7,55,Aqua,3,28.674999237060547,77.2016830444336,0.5760000000000001,0.445
3069873,2023,3,13,7,55,Aqua,3,28.674999237060547,77.19219207763672,0.586,0.453
3069874,2023,3,13,7,55,Aqua,3,28.674999237060547,77.18269348144531,0.592,0.458
3069876,2023,3,13,7,55,Aqua,3,28.674999237060547,77.1636962890625,0.596,0.46
3071072,2023,3,13,7,55,Aqua,3,28.66666603088379,77.19554901123047,0.5740000000000001,0.443
3071073,2023,3,13,7,55,Aqua,3,28.66666603088379,77.18605041503906,0.577,0.445
3071079,2023,3,13,7,55,Aqua,3,28.66666603088379,77.12906646728516,0.559,0.432
