Unnamed: 0,Year,Month,Day,Hour,Minute,Sensor,Orbit,Latitude,Longitude,Optical_Depth_047,Optical_Depth_055
188670,2023,1,27,5,20,Terra,1,28.683332443237305,77.2268295288086,0.349,0.265
188671,2023,1,27,5,20,Terra,1,28.683332443237305,77.21733093261719,0.351,0.267
188672,2023,1,27,5,20,Terra,1,28.683332443237305,77.20783233642578,0.36,0.274
188673,2023,1,27,5,20,Terra,1,28.683332443237305,77.19832611083984,0.379,0.289
188674,2023,1,27,5,20,Terra,1,28.683332443237305,77.18882751464844,0.395,0.3
188675,2023,1,27,5,20,Terra,1,28.683332443237305,77.17932891845703,0.401,0.307
188676,2023,1,27,5,20,Terra,1,28.683332443237305,77.16983032226562,0.394,0.299
188677,2023,1,27,5,20,Terra,1,28.683332443237305,77.16033172607422,0.398,0.303
188678,2023,1,27,5,20,Terra,1,28.683332443237305,77.15083312988281,0.424,0.325
188679,2023,1,27,5,20,Terra,1,28.683332443237305,77.1413345336914,0.45,0.344
188680,2023,1,27,5,20,Terra,1,28.683332443237305,77.1318359375,0.458,0.351
188681,2023,1,27,5,20,Terra,1,28.683332443237305,77.1223373413086,0.442,0.339
189870,2023,1,27,5,20,Terra,1,28.674999237060547,77.2206802368164,0.346,0.263
189871,2023,1,27,5,20,Terra,1,28.674999237060547,77.211181640625,0.348,0.265
189872,2023,1,27,5,20,Terra,1,28.674999237060547,77.2016830444336,0.354,0.27
189873,2023,1,27,5,20,Terra,1,28.674999237060547,77.19219207763672,0.375,0.285
189874,2023,1,27,5,20,Terra,1,28.674999237060547,77.18269348144531,0.395,0.301
189875,2023,1,27,5,20,Terra,1,28.674999237060547,77.1731948852539,0.417,0.319
189876,2023,1,27,5,20,Terra,1,28.674999237060547,77.1636962890625,0.41,0.314
189877,2023,1,27,5,20,Terra,1,28.674999237060547,77.1541976928711,0.414,0.317
189878,2023,1,27,5,20,Terra,1,28.674999237060547,77.14469909667969,0.41,0.314
189879,2023,1,27,5,20,Terra,1,28.674999237060547,77.13520050048828,0.429,0.328
189880,2023,1,27,5,20,Terra,1,28.674999237060547,77.12570190429688,0.466,0.357
191069,2023,1,27,5,20,Terra,1,28.66666603088379,77.22403717041016,0.356,0.27
191070,2023,1,27,5,20,Terra,1,28.66666603088379,77.21453857421875,0.381,0.29
191071,2023,1,27,5,20,Terra,1,28.66666603088379,77.20504760742188,0.388,0.295
191072,2023,1,27,5,20,Terra,1,28.66666603088379,77.19554901123047,0.364,0.277
191073,2023,1,27,5,20,Terra,1,28.66666603088379,77.18605041503906,0.361,0.274
191074,2023,1,27,5,20,Terra,1,28.66666603088379,77.17655181884766,0.37,0.281
191075,2023,1,27,5,20,Terra,1,28.66666603088379,77.16705322265625,0.412,0.315
191076,2023,1,27,5,20,Terra,1,28.66666603088379,77.15755462646484,0.415,0.317
191078,2023,1,27,5,20,Terra,1,28.66666603088379,77.13856506347656,0.406,0.31
191079,2023,1,27,5,20,Terra,1,28.66666603088379,77.12906646728516,0.419,0.321
192268,2023,1,27,5,20,Terra,1,28.65833282470703,77.2273941040039,0.346,0.263
