Unnamed: 0,Year,Month,Day,Hour,Minute,Sensor,Orbit,Latitude,Longitude,Optical_Depth_047,Optical_Depth_055
188670,2022,12,20,5,30,Terra,1,28.683332443237305,77.2268295288086,0.758,0.592
188671,2022,12,20,5,30,Terra,1,28.683332443237305,77.21733093261719,0.746,0.5760000000000001
188672,2022,12,20,5,30,Terra,1,28.683332443237305,77.20783233642578,0.736,0.5690000000000001
188673,2022,12,20,5,30,Terra,1,28.683332443237305,77.19832611083984,0.737,0.5690000000000001
188674,2022,12,20,5,30,Terra,1,28.683332443237305,77.18882751464844,0.742,0.5730000000000001
188675,2022,12,20,5,30,Terra,1,28.683332443237305,77.17932891845703,0.736,0.5690000000000001
188676,2022,12,20,5,30,Terra,1,28.683332443237305,77.16983032226562,0.729,0.5630000000000001
188677,2022,12,20,5,30,Terra,1,28.683332443237305,77.16033172607422,0.727,0.561
188678,2022,12,20,5,30,Terra,1,28.683332443237305,77.15083312988281,0.73,0.5640000000000001
188679,2022,12,20,5,30,Terra,1,28.683332443237305,77.1413345336914,0.733,0.5660000000000001
188680,2022,12,20,5,30,Terra,1,28.683332443237305,77.1318359375,0.726,0.56
188681,2022,12,20,5,30,Terra,1,28.683332443237305,77.1223373413086,0.73,0.5640000000000001
189870,2022,12,20,5,30,Terra,1,28.674999237060547,77.2206802368164,0.762,0.596
189871,2022,12,20,5,30,Terra,1,28.674999237060547,77.211181640625,0.743,0.5740000000000001
189872,2022,12,20,5,30,Terra,1,28.674999237060547,77.2016830444336,0.733,0.5660000000000001
189873,2022,12,20,5,30,Terra,1,28.674999237060547,77.19219207763672,0.733,0.5660000000000001
189874,2022,12,20,5,30,Terra,1,28.674999237060547,77.18269348144531,0.741,0.5730000000000001
189875,2022,12,20,5,30,Terra,1,28.674999237060547,77.1731948852539,0.748,0.578
189876,2022,12,20,5,30,Terra,1,28.674999237060547,77.1636962890625,0.749,0.579
189877,2022,12,20,5,30,Terra,1,28.674999237060547,77.1541976928711,0.744,0.5750000000000001
189878,2022,12,20,5,30,Terra,1,28.674999237060547,77.14469909667969,0.736,0.5690000000000001
189879,2022,12,20,5,30,Terra,1,28.674999237060547,77.13520050048828,0.73,0.5640000000000001
189880,2022,12,20,5,30,Terra,1,28.674999237060547,77.12570190429688,0.752,0.587
191069,2022,12,20,5,30,Terra,1,28.66666603088379,77.22403717041016,0.783,0.612
191070,2022,12,20,5,30,Terra,1,28.66666603088379,77.21453857421875,0.783,0.612
191071,2022,12,20,5,30,Terra,1,28.66666603088379,77.20504760742188,0.764,0.597
191072,2022,12,20,5,30,Terra,1,28.66666603088379,77.19554901123047,0.734,0.5670000000000001
191073,2022,12,20,5,30,Terra,1,28.66666603088379,77.18605041503906,0.719,0.555
191074,2022,12,20,5,30,Terra,1,28.66666603088379,77.17655181884766,0.726,0.561
191075,2022,12,20,5,30,Terra,1,28.66666603088379,77.16705322265625,0.75,0.586
191076,2022,12,20,5,30,Terra,1,28.66666603088379,77.15755462646484,0.759,0.593
191077,2022,12,20,5,30,Terra,1,28.66666603088379,77.14805603027344,0.759,0.593
191078,2022,12,20,5,30,Terra,1,28.66666603088379,77.13856506347656,0.753,0.588
191079,2022,12,20,5,30,Terra,1,28.66666603088379,77.12906646728516,0.748,0.578
192268,2022,12,20,5,30,Terra,1,28.65833282470703,77.2273941040039,0.773,0.604
192269,2022,12,20,5,30,Terra,1,28.65833282470703,77.21790313720703,0.781,0.61
192270,2022,12,20,5,30,Terra,1,28.65833282470703,77.20840454101562,0.786,0.614
192271,2022,12,20,5,30,Terra,1,28.65833282470703,77.19890594482422,0.779,0.609
192272,2022,12,20,5,30,Terra,1,28.65833282470703,77.18940734863281,0.746,0.577
192273,2022,12,20,5,30,Terra,1,28.65833282470703,77.17991638183594,0.722,0.557
192274,2022,12,20,5,30,Terra,1,28.65833282470703,77.17041778564453,0.721,0.557
192275,2022,12,20,5,30,Terra,1,28.65833282470703,77.16091918945312,0.735,0.5680000000000001
192276,2022,12,20,5,30,Terra,1,28.65833282470703,77.15142059326172,0.746,0.577
193468,2022,12,20,5,30,Terra,1,28.64999961853028,77.22126007080078,0.763,0.596
193469,2022,12,20,5,30,Terra,1,28.64999961853028,77.21176147460938,0.772,0.603
193470,2022,12,20,5,30,Terra,1,28.64999961853028,77.2022705078125,0.774,0.605
193471,2022,12,20,5,30,Terra,1,28.64999961853028,77.1927719116211,0.767,0.6
193472,2022,12,20,5,30,Terra,1,28.64999961853028,77.18327331542969,0.737,0.5690000000000001
193473,2022,12,20,5,30,Terra,1,28.64999961853028,77.17378234863281,0.723,0.559
193474,2022,12,20,5,30,Terra,1,28.64999961853028,77.1642837524414,0.736,0.5680000000000001
193475,2022,12,20,5,30,Terra,1,28.64999961853028,77.15478515625,0.741,0.5720000000000001
193476,2022,12,20,5,30,Terra,1,28.64999961853028,77.14529418945312,0.739,0.5710000000000001
194667,2022,12,20,5,30,Terra,1,28.64166641235352,77.22461700439453,0.771,0.602
194668,2022,12,20,5,30,Terra,1,28.64166641235352,77.21512603759766,0.746,0.5760000000000001
194669,2022,12,20,5,30,Terra,1,28.64166641235352,77.20562744140625,0.743,0.5740000000000001
194670,2022,12,20,5,30,Terra,1,28.64166641235352,77.19613647460938,0.744,0.5750000000000001
194671,2022,12,20,5,30,Terra,1,28.64166641235352,77.18663787841797,0.75,0.586
194672,2022,12,20,5,30,Terra,1,28.64166641235352,77.17713928222656,0.736,0.5690000000000001
194673,2022,12,20,5,30,Terra,1,28.64166641235352,77.16764831542969,0.732,0.5650000000000001
194674,2022,12,20,5,30,Terra,1,28.64166641235352,77.15814971923828,0.747,0.577
194675,2022,12,20,5,30,Terra,1,28.64166641235352,77.1486587524414,0.75,0.586
194676,2022,12,20,5,30,Terra,1,28.64166641235352,77.13916015625,0.739,0.5710000000000001
195866,2022,12,20,5,30,Terra,1,28.63333320617676,77.22798156738281,0.746,0.577
195867,2022,12,20,5,30,Terra,1,28.63333320617676,77.2184829711914,0.733,0.5660000000000001
195868,2022,12,20,5,30,Terra,1,28.63333320617676,77.20899200439453,0.72,0.556
195869,2022,12,20,5,30,Terra,1,28.63333320617676,77.19949340820312,0.714,0.551
195870,2022,12,20,5,30,Terra,1,28.63333320617676,77.19000244140625,0.726,0.561
195871,2022,12,20,5,30,Terra,1,28.63333320617676,77.18051147460938,0.75,0.586
195872,2022,12,20,5,30,Terra,1,28.63333320617676,77.17101287841797,0.754,0.589
195873,2022,12,20,5,30,Terra,1,28.63333320617676,77.1615219116211,0.751,0.587
195874,2022,12,20,5,30,Terra,1,28.63333320617676,77.15202331542969,0.749,0.579
195875,2022,12,20,5,30,Terra,1,28.63333320617676,77.14253234863281,0.744,0.5750000000000001
195876,2022,12,20,5,30,Terra,1,28.63333320617676,77.1330337524414,0.725,0.56
195877,2022,12,20,5,30,Terra,1,28.63333320617676,77.12354278564453,0.682,0.527
197066,2022,12,20,5,30,Terra,1,28.625,77.22184753417969,0.6970000000000001,0.539
197067,2022,12,20,5,30,Terra,1,28.625,77.21235656738281,0.6940000000000001,0.536
197068,2022,12,20,5,30,Terra,1,28.625,77.20286560058594,0.676,0.522
197069,2022,12,20,5,30,Terra,1,28.625,77.19336700439453,0.661,0.51
197070,2022,12,20,5,30,Terra,1,28.625,77.18387603759766,0.676,0.522
197071,2022,12,20,5,30,Terra,1,28.625,77.17437744140625,0.718,0.554
197072,2022,12,20,5,30,Terra,1,28.625,77.16488647460938,0.737,0.5690000000000001
197073,2022,12,20,5,30,Terra,1,28.625,77.1553955078125,0.731,0.5650000000000001
197074,2022,12,20,5,30,Terra,1,28.625,77.1458969116211,0.72,0.556
197075,2022,12,20,5,30,Terra,1,28.625,77.13640594482422,0.715,0.552
197076,2022,12,20,5,30,Terra,1,28.625,77.12691497802734,0.6960000000000001,0.538
198265,2022,12,20,5,30,Terra,1,28.61666679382324,77.22521209716797,0.674,0.521
198266,2022,12,20,5,30,Terra,1,28.61666679382324,77.2157211303711,0.669,0.517
198267,2022,12,20,5,30,Terra,1,28.61666679382324,77.20623016357422,0.663,0.512
198268,2022,12,20,5,30,Terra,1,28.61666679382324,77.19673156738281,0.64,0.494
198269,2022,12,20,5,30,Terra,1,28.61666679382324,77.18724060058594,0.627,0.484
198270,2022,12,20,5,30,Terra,1,28.61666679382324,77.17774963378906,0.642,0.496
198271,2022,12,20,5,30,Terra,1,28.61666679382324,77.16825866699219,0.679,0.525
198272,2022,12,20,5,30,Terra,1,28.61666679382324,77.15876007080078,0.704,0.544
198273,2022,12,20,5,30,Terra,1,28.61666679382324,77.1492691040039,0.7020000000000001,0.543
198274,2022,12,20,5,30,Terra,1,28.61666679382324,77.13977813720703,0.684,0.528
198275,2022,12,20,5,30,Terra,1,28.61666679382324,77.13028717041016,0.671,0.519
198276,2022,12,20,5,30,Terra,1,28.61666679382324,77.12078857421875,0.657,0.508
199464,2022,12,20,5,30,Terra,1,28.608333587646484,77.22857666015625,0.669,0.517
199465,2022,12,20,5,30,Terra,1,28.608333587646484,77.21908569335938,0.674,0.521
199466,2022,12,20,5,30,Terra,1,28.608333587646484,77.2095947265625,0.671,0.519
199467,2022,12,20,5,30,Terra,1,28.608333587646484,77.20010375976562,0.663,0.512
199468,2022,12,20,5,30,Terra,1,28.608333587646484,77.19061279296875,0.632,0.488
199469,2022,12,20,5,30,Terra,1,28.608333587646484,77.18111419677734,0.614,0.474
199470,2022,12,20,5,30,Terra,1,28.608333587646484,77.17162322998047,0.606,0.468
199471,2022,12,20,5,30,Terra,1,28.608333587646484,77.1621322631836,0.61,0.471
199472,2022,12,20,5,30,Terra,1,28.608333587646484,77.15264129638672,0.621,0.48
199473,2022,12,20,5,30,Terra,1,28.608333587646484,77.14315032958984,0.629,0.486
199474,2022,12,20,5,30,Terra,1,28.608333587646484,77.13365936279297,0.641,0.495
199475,2022,12,20,5,30,Terra,1,28.608333587646484,77.1241683959961,0.638,0.493
200664,2022,12,20,5,30,Terra,1,28.600000381469727,77.22245025634766,0.7000000000000001,0.541
200665,2022,12,20,5,30,Terra,1,28.600000381469727,77.21295928955078,0.6990000000000001,0.54
200666,2022,12,20,5,30,Terra,1,28.600000381469727,77.2034683227539,0.684,0.528
200667,2022,12,20,5,30,Terra,1,28.600000381469727,77.19397735595703,0.667,0.515
200668,2022,12,20,5,30,Terra,1,28.600000381469727,77.18448638916016,0.646,0.499
200669,2022,12,20,5,30,Terra,1,28.600000381469727,77.17499542236328,0.645,0.498
200670,2022,12,20,5,30,Terra,1,28.600000381469727,77.1655044555664,0.636,0.492
200671,2022,12,20,5,30,Terra,1,28.600000381469727,77.15601348876953,0.629,0.486
200672,2022,12,20,5,30,Terra,1,28.600000381469727,77.14652252197266,0.626,0.483
200673,2022,12,20,5,30,Terra,1,28.600000381469727,77.13703155517578,0.628,0.485
200674,2022,12,20,5,30,Terra,1,28.600000381469727,77.1275405883789,0.626,0.484
1628670,2022,12,20,8,5,Aqua,2,28.683332443237305,77.2268295288086,0.656,0.506
1628671,2022,12,20,8,5,Aqua,2,28.683332443237305,77.21733093261719,0.665,0.514
1628672,2022,12,20,8,5,Aqua,2,28.683332443237305,77.20783233642578,0.632,0.488
1628673,2022,12,20,8,5,Aqua,2,28.683332443237305,77.19832611083984,0.587,0.453
1628674,2022,12,20,8,5,Aqua,2,28.683332443237305,77.18882751464844,0.596,0.46
1628675,2022,12,20,8,5,Aqua,2,28.683332443237305,77.17932891845703,0.605,0.467
1628676,2022,12,20,8,5,Aqua,2,28.683332443237305,77.16983032226562,0.59,0.455
1628677,2022,12,20,8,5,Aqua,2,28.683332443237305,77.16033172607422,0.578,0.447
1628678,2022,12,20,8,5,Aqua,2,28.683332443237305,77.15083312988281,0.58,0.448
1628679,2022,12,20,8,5,Aqua,2,28.683332443237305,77.1413345336914,0.5760000000000001,0.445
1628680,2022,12,20,8,5,Aqua,2,28.683332443237305,77.1318359375,0.551,0.425
1628681,2022,12,20,8,5,Aqua,2,28.683332443237305,77.1223373413086,0.562,0.434
1629870,2022,12,20,8,5,Aqua,2,28.674999237060547,77.2206802368164,0.607,0.469
1629871,2022,12,20,8,5,Aqua,2,28.674999237060547,77.211181640625,0.654,0.505
1629872,2022,12,20,8,5,Aqua,2,28.674999237060547,77.2016830444336,0.629,0.486
1629873,2022,12,20,8,5,Aqua,2,28.674999237060547,77.19219207763672,0.605,0.467
1629874,2022,12,20,8,5,Aqua,2,28.674999237060547,77.18269348144531,0.58,0.448
1629875,2022,12,20,8,5,Aqua,2,28.674999237060547,77.1731948852539,0.595,0.459
1629876,2022,12,20,8,5,Aqua,2,28.674999237060547,77.1636962890625,0.588,0.454
1629877,2022,12,20,8,5,Aqua,2,28.674999237060547,77.1541976928711,0.584,0.451
1629878,2022,12,20,8,5,Aqua,2,28.674999237060547,77.14469909667969,0.579,0.447
1629879,2022,12,20,8,5,Aqua,2,28.674999237060547,77.13520050048828,0.5720000000000001,0.442
