Unnamed: 0,Year,Month,Day,Hour,Minute,Sensor,Orbit,Latitude,Longitude,Optical_Depth_047,Optical_Depth_055
1628670,2023,2,2,6,10,Terra,2,28.683332443237305,77.2268295288086,0.331,0.252
1628671,2023,2,2,6,10,Terra,2,28.683332443237305,77.21733093261719,0.327,0.249
1628672,2023,2,2,6,10,Terra,2,28.683332443237305,77.20783233642578,0.319,0.243
1628673,2023,2,2,6,10,Terra,2,28.683332443237305,77.19832611083984,0.337,0.256
1628674,2023,2,2,6,10,Terra,2,28.683332443237305,77.18882751464844,0.33,0.251
1628675,2023,2,2,6,10,Terra,2,28.683332443237305,77.17932891845703,0.334,0.254
1628676,2023,2,2,6,10,Terra,2,28.683332443237305,77.16983032226562,0.334,0.254
1628677,2023,2,2,6,10,Terra,2,28.683332443237305,77.16033172607422,0.351,0.267
1628678,2023,2,2,6,10,Terra,2,28.683332443237305,77.15083312988281,0.353,0.268
1628679,2023,2,2,6,10,Terra,2,28.683332443237305,77.1413345336914,0.353,0.269
1628680,2023,2,2,6,10,Terra,2,28.683332443237305,77.1318359375,0.344,0.261
1628681,2023,2,2,6,10,Terra,2,28.683332443237305,77.1223373413086,0.348,0.265
1629870,2023,2,2,6,10,Terra,2,28.674999237060547,77.2206802368164,0.379,0.288
1629871,2023,2,2,6,10,Terra,2,28.674999237060547,77.211181640625,0.378,0.287
1629872,2023,2,2,6,10,Terra,2,28.674999237060547,77.2016830444336,0.3,0.228
1629873,2023,2,2,6,10,Terra,2,28.674999237060547,77.19219207763672,0.334,0.254
1629874,2023,2,2,6,10,Terra,2,28.674999237060547,77.18269348144531,0.335,0.255
1629875,2023,2,2,6,10,Terra,2,28.674999237060547,77.1731948852539,0.341,0.26
1629876,2023,2,2,6,10,Terra,2,28.674999237060547,77.1636962890625,0.343,0.261
1629877,2023,2,2,6,10,Terra,2,28.674999237060547,77.1541976928711,0.35,0.266
1629878,2023,2,2,6,10,Terra,2,28.674999237060547,77.14469909667969,0.352,0.268
1629879,2023,2,2,6,10,Terra,2,28.674999237060547,77.13520050048828,0.347,0.264
1629880,2023,2,2,6,10,Terra,2,28.674999237060547,77.12570190429688,0.353,0.268
1631069,2023,2,2,6,10,Terra,2,28.66666603088379,77.22403717041016,0.349,0.265
1631070,2023,2,2,6,10,Terra,2,28.66666603088379,77.21453857421875,0.368,0.28
1631071,2023,2,2,6,10,Terra,2,28.66666603088379,77.20504760742188,0.369,0.281
1631072,2023,2,2,6,10,Terra,2,28.66666603088379,77.19554901123047,0.346,0.263
1631073,2023,2,2,6,10,Terra,2,28.66666603088379,77.18605041503906,0.338,0.257
1631074,2023,2,2,6,10,Terra,2,28.66666603088379,77.17655181884766,0.334,0.254
1631075,2023,2,2,6,10,Terra,2,28.66666603088379,77.16705322265625,0.339,0.258
