Unnamed: 0,Year,Month,Day,Hour,Minute,Sensor,Orbit,Latitude,Longitude,Optical_Depth_047,Optical_Depth_055
188670,2022,12,10,5,10,Terra,1,28.683332443237305,77.2268295288086,0.718,0.555
188671,2022,12,10,5,10,Terra,1,28.683332443237305,77.21733093261719,0.727,0.561
188672,2022,12,10,5,10,Terra,1,28.683332443237305,77.20783233642578,0.737,0.5700000000000001
188673,2022,12,10,5,10,Terra,1,28.683332443237305,77.19832611083984,0.752,0.588
188674,2022,12,10,5,10,Terra,1,28.683332443237305,77.18882751464844,0.762,0.595
188675,2022,12,10,5,10,Terra,1,28.683332443237305,77.17932891845703,0.767,0.599
188676,2022,12,10,5,10,Terra,1,28.683332443237305,77.16983032226562,0.753,0.588
188677,2022,12,10,5,10,Terra,1,28.683332443237305,77.16033172607422,0.752,0.588
188678,2022,12,10,5,10,Terra,1,28.683332443237305,77.15083312988281,0.742,0.5740000000000001
188679,2022,12,10,5,10,Terra,1,28.683332443237305,77.1413345336914,0.743,0.5740000000000001
188680,2022,12,10,5,10,Terra,1,28.683332443237305,77.1318359375,0.723,0.558
188681,2022,12,10,5,10,Terra,1,28.683332443237305,77.1223373413086,0.7000000000000001,0.54
189870,2022,12,10,5,10,Terra,1,28.674999237060547,77.2206802368164,0.72,0.556
189871,2022,12,10,5,10,Terra,1,28.674999237060547,77.211181640625,0.725,0.56
189872,2022,12,10,5,10,Terra,1,28.674999237060547,77.2016830444336,0.739,0.5710000000000001
189873,2022,12,10,5,10,Terra,1,28.674999237060547,77.19219207763672,0.761,0.595
189874,2022,12,10,5,10,Terra,1,28.674999237060547,77.18269348144531,0.783,0.612
189878,2022,12,10,5,10,Terra,1,28.674999237060547,77.14469909667969,0.754,0.589
189879,2022,12,10,5,10,Terra,1,28.674999237060547,77.13520050048828,0.758,0.592
189880,2022,12,10,5,10,Terra,1,28.674999237060547,77.12570190429688,0.757,0.592
191069,2022,12,10,5,10,Terra,1,28.66666603088379,77.22403717041016,0.725,0.56
191070,2022,12,10,5,10,Terra,1,28.66666603088379,77.21453857421875,0.737,0.5690000000000001
191071,2022,12,10,5,10,Terra,1,28.66666603088379,77.20504760742188,0.738,0.5700000000000001
191072,2022,12,10,5,10,Terra,1,28.66666603088379,77.19554901123047,0.738,0.5700000000000001
191073,2022,12,10,5,10,Terra,1,28.66666603088379,77.18605041503906,0.75,0.586
191074,2022,12,10,5,10,Terra,1,28.66666603088379,77.17655181884766,0.77,0.602
192268,2022,12,10,5,10,Terra,1,28.65833282470703,77.2273941040039,0.705,0.544
192269,2022,12,10,5,10,Terra,1,28.65833282470703,77.21790313720703,0.725,0.56
192270,2022,12,10,5,10,Terra,1,28.65833282470703,77.20840454101562,0.745,0.5750000000000001
192271,2022,12,10,5,10,Terra,1,28.65833282470703,77.19890594482422,0.754,0.589
192272,2022,12,10,5,10,Terra,1,28.65833282470703,77.18940734863281,0.75,0.586
192273,2022,12,10,5,10,Terra,1,28.65833282470703,77.17991638183594,0.748,0.577
192274,2022,12,10,5,10,Terra,1,28.65833282470703,77.17041778564453,0.759,0.594
193468,2022,12,10,5,10,Terra,1,28.64999961853028,77.22126007080078,0.71,0.549
193469,2022,12,10,5,10,Terra,1,28.64999961853028,77.21176147460938,0.732,0.5660000000000001
193470,2022,12,10,5,10,Terra,1,28.64999961853028,77.2022705078125,0.746,0.5760000000000001
193471,2022,12,10,5,10,Terra,1,28.64999961853028,77.1927719116211,0.75,0.586
193472,2022,12,10,5,10,Terra,1,28.64999961853028,77.18327331542969,0.736,0.5690000000000001
193473,2022,12,10,5,10,Terra,1,28.64999961853028,77.17378234863281,0.736,0.5680000000000001
193474,2022,12,10,5,10,Terra,1,28.64999961853028,77.1642837524414,0.751,0.587
193475,2022,12,10,5,10,Terra,1,28.64999961853028,77.15478515625,0.759,0.593
193476,2022,12,10,5,10,Terra,1,28.64999961853028,77.14529418945312,0.77,0.601
194667,2022,12,10,5,10,Terra,1,28.64166641235352,77.22461700439453,0.725,0.56
194668,2022,12,10,5,10,Terra,1,28.64166641235352,77.21512603759766,0.71,0.548
194669,2022,12,10,5,10,Terra,1,28.64166641235352,77.20562744140625,0.723,0.558
194670,2022,12,10,5,10,Terra,1,28.64166641235352,77.19613647460938,0.738,0.5700000000000001
194671,2022,12,10,5,10,Terra,1,28.64166641235352,77.18663787841797,0.757,0.591
194672,2022,12,10,5,10,Terra,1,28.64166641235352,77.17713928222656,0.743,0.5740000000000001
194673,2022,12,10,5,10,Terra,1,28.64166641235352,77.16764831542969,0.738,0.5700000000000001
195866,2022,12,10,5,10,Terra,1,28.63333320617676,77.22798156738281,0.744,0.5750000000000001
195867,2022,12,10,5,10,Terra,1,28.63333320617676,77.2184829711914,0.731,0.5650000000000001
195868,2022,12,10,5,10,Terra,1,28.63333320617676,77.20899200439453,0.724,0.559
195869,2022,12,10,5,10,Terra,1,28.63333320617676,77.19949340820312,0.727,0.562
195870,2022,12,10,5,10,Terra,1,28.63333320617676,77.19000244140625,0.76,0.594
195871,2022,12,10,5,10,Terra,1,28.63333320617676,77.18051147460938,0.795,0.622
195872,2022,12,10,5,10,Terra,1,28.63333320617676,77.17101287841797,0.784,0.613
195873,2022,12,10,5,10,Terra,1,28.63333320617676,77.1615219116211,0.757,0.592
195877,2022,12,10,5,10,Terra,1,28.63333320617676,77.12354278564453,0.753,0.588
197066,2022,12,10,5,10,Terra,1,28.625,77.22184753417969,0.716,0.553
197067,2022,12,10,5,10,Terra,1,28.625,77.21235656738281,0.709,0.548
197068,2022,12,10,5,10,Terra,1,28.625,77.20286560058594,0.71,0.549
197069,2022,12,10,5,10,Terra,1,28.625,77.19336700439453,0.718,0.555
197070,2022,12,10,5,10,Terra,1,28.625,77.18387603759766,0.764,0.597
197071,2022,12,10,5,10,Terra,1,28.625,77.17437744140625,0.801,0.626
197072,2022,12,10,5,10,Terra,1,28.625,77.16488647460938,0.796,0.622
197073,2022,12,10,5,10,Terra,1,28.625,77.1553955078125,0.762,0.596
198265,2022,12,10,5,10,Terra,1,28.61666679382324,77.22521209716797,0.7000000000000001,0.541
198266,2022,12,10,5,10,Terra,1,28.61666679382324,77.2157211303711,0.7000000000000001,0.541
198267,2022,12,10,5,10,Terra,1,28.61666679382324,77.20623016357422,0.7000000000000001,0.541
198268,2022,12,10,5,10,Terra,1,28.61666679382324,77.19673156738281,0.7030000000000001,0.543
198269,2022,12,10,5,10,Terra,1,28.61666679382324,77.18724060058594,0.704,0.544
198270,2022,12,10,5,10,Terra,1,28.61666679382324,77.17774963378906,0.736,0.5680000000000001
198271,2022,12,10,5,10,Terra,1,28.61666679382324,77.16825866699219,0.767,0.599
198272,2022,12,10,5,10,Terra,1,28.61666679382324,77.15876007080078,0.773,0.604
198273,2022,12,10,5,10,Terra,1,28.61666679382324,77.1492691040039,0.751,0.587
198274,2022,12,10,5,10,Terra,1,28.61666679382324,77.13977813720703,0.735,0.5680000000000001
198275,2022,12,10,5,10,Terra,1,28.61666679382324,77.13028717041016,0.746,0.5760000000000001
198276,2022,12,10,5,10,Terra,1,28.61666679382324,77.12078857421875,0.759,0.593
199464,2022,12,10,5,10,Terra,1,28.608333587646484,77.22857666015625,0.681,0.526
199465,2022,12,10,5,10,Terra,1,28.608333587646484,77.21908569335938,0.679,0.525
199466,2022,12,10,5,10,Terra,1,28.608333587646484,77.2095947265625,0.679,0.525
199467,2022,12,10,5,10,Terra,1,28.608333587646484,77.20010375976562,0.683,0.528
199468,2022,12,10,5,10,Terra,1,28.608333587646484,77.19061279296875,0.6910000000000001,0.534
199469,2022,12,10,5,10,Terra,1,28.608333587646484,77.18111419677734,0.6990000000000001,0.54
199470,2022,12,10,5,10,Terra,1,28.608333587646484,77.17162322998047,0.7000000000000001,0.541
199471,2022,12,10,5,10,Terra,1,28.608333587646484,77.1621322631836,0.7010000000000001,0.542
199472,2022,12,10,5,10,Terra,1,28.608333587646484,77.15264129638672,0.708,0.547
199473,2022,12,10,5,10,Terra,1,28.608333587646484,77.14315032958984,0.715,0.553
199474,2022,12,10,5,10,Terra,1,28.608333587646484,77.13365936279297,0.728,0.5630000000000001
199475,2022,12,10,5,10,Terra,1,28.608333587646484,77.1241683959961,0.737,0.5690000000000001
200664,2022,12,10,5,10,Terra,1,28.600000381469727,77.22245025634766,0.6930000000000001,0.535
200665,2022,12,10,5,10,Terra,1,28.600000381469727,77.21295928955078,0.6920000000000001,0.534
200666,2022,12,10,5,10,Terra,1,28.600000381469727,77.2034683227539,0.6960000000000001,0.537
200667,2022,12,10,5,10,Terra,1,28.600000381469727,77.19397735595703,0.6950000000000001,0.537
200668,2022,12,10,5,10,Terra,1,28.600000381469727,77.18448638916016,0.6950000000000001,0.537
200669,2022,12,10,5,10,Terra,1,28.600000381469727,77.17499542236328,0.6960000000000001,0.538
200670,2022,12,10,5,10,Terra,1,28.600000381469727,77.1655044555664,0.6900000000000001,0.533
200671,2022,12,10,5,10,Terra,1,28.600000381469727,77.15601348876953,0.6940000000000001,0.536
